,id,label
1663,1511ea5be084f09d3aff11a4f032b887b9ee4091,1
1664,d720ffd5ae552639f9089402c7af5c9e05edf9c0,1
1665,fb480452bc4c1cc3ab28e87407a0b154a74e3740,1
1666,3b51e800091415232bd678b434679599820ba3b7,0
1667,8b8376074a9794a3699d287ad13b9844bd77fa7e,0
1668,6f81648d66586ca468684af36a7d4641050db9b3,0
1669,42148249b71a3b41cabd7c6839684ef7dda54cbf,0
1670,38eaa1f5fb501904eb089aebf6b3839185f4f7df,1
1671,c31c9cf582e7e73e67098db76f809d8afb55c664,1
1672,4f90a909812a3e8fa94a4125665465c78f0e37b7,0
1673,3041a8649ae51045bebcedec35d9fdabc1f92a01,1
1674,5ed4ff75e5d51348d17f310e722d804059e38c8c,1
1675,342db66b77b525811d15b23795c12935c8877444,0
1676,13cab70955bb17ba69030386ec61798a50bb21a3,0
1677,9d6b3b22e589ae52f1aff0755a5705bc74892c1f,1
1678,c77a5b4febec5de3d763ab25204c74f37248338d,1
1679,ac79d29a6e76589f5b091cfc4973252e0d548ab2,0
1680,b365d891d7b28ef331abe96c7c6430760cda8899,1
1681,b5e6fc6aef565e50a5d003659acfce3196534156,0
1682,688edd207ead0853a6e80a459863d1bc004bdcaa,0
1683,5f60a64de648e30d1d0bcd5305733182369887a0,1
1684,b72f8a2a0f5b519144a82ad7132ab65ffc07e8b3,1
1685,0f1edd9f3436a1267f7a97b043372fb4734869eb,1
1686,da702f0f2f4fdd0ba7a10e3855cd4a952438982e,0
1687,cd93a19794713e0ee077968c7a14cfe422c887f6,0
1688,466a5579821e03526848dcb54a0eaefcd1962f45,0
1689,ab26a8973a72b56eb75986533911d63b6ce90581,1
1690,1417d3c9ac801757c3adb9a80016814b73b61c23,0
1691,14865f256fec87aaa80fb8d64c5c2246d63419cf,0
1692,fa7d518b024c9c9fca29a963f3c14e5c9faf5a0a,1
1693,806ec569ef03e4c407f7cc74d4b48f53606c9fc2,0
1694,3e6f2639582c063b814d72afdd749118602c66ef,0
1695,422cd2ae2d1c22f837eedcdc5a317005c91f4619,0
1696,e4e190283988ca57b296e87a0b68f92188586f5a,1
1697,2cf71716e599bb3cce22fc3a76c52488dc36c186,1
1698,185e367eeb8f6c1fc3a69b43c32412b098276c09,1
1699,e059881ab0828907400268083209f67b4c933974,0
1700,f33a2f3d028421e1855bcbc91a4bdc7b1f38dbff,1
1701,cea6695a54442735943b6887768a6d0241960ace,1
1702,96640b5940df27c65c521283a0b5ca32831f01ed,0
1703,e82ddfc33f11ddf3642e5c2eeefa01567ae09cb3,0
1704,db30cae61f19ec7a4efba6be3f9b7877d68b4a2c,0
1705,4c3cd6aec777373773343398f77506baf7e9a575,0
1706,e472d436713752649fb753d773837cd43c8289ca,1
1707,eaaf9f351e2534ff36d221c6cc20960d34407898,1
1708,3d0fcdf46d576b8ec56794849074871192d35063,1
1709,555fcee1ddb748b329611f7f08366089e0824626,0
1710,02f5aff94aa95163ae53789e9a3719043d8f404a,1
1711,7185e6c32fd436be248e6e598577198c10348174,0
1712,8be06e67059b11b11b7b5a10edf7c8cd2caa3f49,0
1713,7d80805663461b687820c3ca82063a3e33b465a0,0
1714,c93574616d22175195d5ddf9a2feb69a338f4aa6,0
1715,c998c438c6c5e5aa7e60f67b2b74bfdd6c0ee1ac,1
1716,62ec1b93dd5111520c83f9b1acbb72d06ba3761f,1
1717,e2fc110771b90b50620c072a48baf92b88c6fb9e,0
1718,bad17a28e1ccb2e207798c2d49061af38b0dd3b0,0
1719,a1ad9d0bbbbb7530e4930973338c2ceb7a1225da,0
1720,294d38506adea906ee830c0d95667e13f93bc509,1
1721,bf6d81ba60bf51caa54fd5df4eef2bde35d91061,0
1722,4d82c335b8af75d5a411fc004b20ecb45e5316e3,1
1723,55d1b423da9ff472eb23c3be7592501fa90a48ad,1
1724,aba177c5a4c4027373b2d301de127338561f7f48,1
1725,7f1c791ffc7e1dc40a92963bf20259a4c8d766e8,0
1726,d247fca83ec00f9bbb3a7ac7cb7c89a673355de6,1
1727,fd06b5fc23d31a99afbcdc91ee96218510cab14d,0
1728,2c3a59c36df8df4794f4b1879fb768377bf084e4,0
1729,6f04698808607b0c710eae63b95468be144fa503,0
1730,835fb0dd9faf455c53ebdf59b983caddc7fb94a7,1
1731,c660bf56770f97025dddce0c2edf0262576027e5,1
1732,574475e635082e0025a076cb228303fa67fd2968,1
1733,1e5767008411eacaaf0c8f354eb284f974dfc603,0
1734,dae4a67dc2b7a3ccd1fd091718660dc0f63fd83b,1
1735,92fe2f3dbe3c1d056d05298cf129a2d18cc3341d,0
1736,fcfcd28fcd6a8e4079e6d30448be93adfbea9f4f,1
1737,037a2229e4fec5fa6dee6869df557b5ef8651f35,0
1738,46e915cd08dd92b7c2681d11be78a8dab1cbf922,0
1739,f2be097f39b6948bcdd8e80c09c81ecc65376ea4,1
1740,73419f8babd4f2a708bcfee64dc4410708a11697,0
1741,c94f1f312c0a077607c7af12ba88f5aa5745f54a,1
1742,a3b69002e3132e7fb2ee981fa0089195566e2423,0
1743,c2930123da7b51989b6ab4cb84e7c758ecf5906c,1
1744,e331e4a96910cde7a51d072674abc244d3cb2ac5,0
1745,4bc45662915dfa01719d1f1cd774ba5cf83878ed,0
1746,d2c315415624e859c8aa4e4ada5971414e1da78a,1
1747,532966da5b90c71114daf5996eaafab644be6d13,1
1748,f37f17345f3f220cd190fd3968febcba05a8276c,0
1749,ecc33a2618eca1640caaf96dd9a2ff027049d28f,1
1750,a729fa81032784ad132827aa82a5eb50b3bd8b7a,1
1751,9b9e0ac7af2b130903137448d083247b2b1c455e,0
1752,294fe887acafec0ca5dbb927fdde7650a5e816c1,1
1753,159b51f21fb4611e1267c0c01970bdd07d7bdcfe,0
1754,00b149334c94feb81a13c5ead3c6a92600797eae,1
1755,74d6401f4faa856f92280f7b48d681e3ad2bd68a,0
1756,8cb76f0a75617f1d6a3b539fd477580ebaf0aa11,0
1757,267fdfc4688004eb952157b4b85a8d0b7dea02a0,0
1758,0b661c8583e6207972cf79aa70522b48ae4b44e1,1
1759,a35a3dfdb98c75bc9f5e642e3ce3f120b888a78f,0
1760,c88dab0ea23458028408772ba2967394f033ffc8,1
1761,e4bee7bd6ed82f0b626e1e60135b3f148732a7f4,0
1762,132173df1f713884bf35e20a2135765ea78d6d6a,1
1763,89effab11d0a31f91d91e9c8e8b5fa8229b9477c,0
1764,ab7cd8d113d95c075e3cf70ad6978fa1bb0c66c0,0
1765,3908200b607b3b28e4de082d1ce1935acd9bb9ad,0
1766,4b9c8be4889644d23cc30d9d4de99d0381ef1122,1
1767,eb187208eaa1fc15d0e83b4d4ae9f3f2681e0c29,0
1768,f9bcb5ec42c13e20772b631dec395755413305fe,1
1769,710329cf1b5e73d1d771c559d6b61907459241d1,0
1770,46da72e8f336d6172aaa8e984a63581bbd726584,1
1771,5a15a76eba6d196f086f2563b530ab1f6985ce44,1
1772,e3963e103e3373f5005e3bc67c96488ab2b20d1b,0
1773,e7ffca9af675d10e138efea538175ddb94a2aec0,1
1774,130439a174a97c54ed22b9b2ebb3e1ff7afdb888,1
1775,53ba93143c8265f6ed739114cc378bfd7bc969a4,1
1776,2b7c0de0da0e1731e03198e045580aea3765cd2a,1
1777,cfce899e864b6bd9f1fc26002e088fb445c9ef2e,1
1778,a3fc1587dd7cf56a256b372805eb7168b1f111a9,0
1779,37d477de30e3219d8ed6b59609fafe91a5e09242,1
1780,3777a530491e822021f18cc02cfa1322c2d9df25,0
1781,3a63f6cc6a6687294ae022d32130cd9b08da47dd,1
1782,fa342fee844db2cd627a5d05912381490ab4a090,0
1783,6a812e63d4781a78d21dc95f229300a58deab1bb,0
1784,c81c9ba88d995942d25e788288e47e7cb6158437,0
1785,4901bd7fc22dfc5c95692833fe66bef05d9a62bf,1
1786,3e84dbf8803ba2456de624b47a1f2e0796c06b7d,0
1787,847d57f08dd4fab2bece13bc8e45ea12329f995a,0
1788,843bfb0c958c1ba3507a5243b90c07c144716290,0
1789,a5cc4f8989f815f88a13ec8f27828c84ef864815,1
1790,696a597eabafa56ea0f2daa09201c09542765d9f,0
1791,294fe887acafec0ca5dbb927fdde7650a5e816c1,1
1792,fc3535922ca40241e147d9f0945dd1c81386e59e,1
1793,531557c094d93c6db66de5a48909020a06f7fc57,0
1794,8c66382a4d4fc4a5ae8dc3cad065c2d6f7d9f32f,1
1795,7169dddb2736515610d3bcd61c803f3438f43b31,0
1796,4c4bb8552fa78eac2d78e5432e19845949fd2501,1
1797,5d7d8c8d7f6d5200b65a3a60cff50403a4964c57,0
1798,f8c1a92995db7372ba6ab60fd585df7ee42be8d0,1
1799,4f5d4c860f8e80927f0dc6b37a2d01e5dcebc937,0
1800,ecb6ffcbad5cd6a5e767a87d9ad6db74b6b62453,0
1801,7ef10ed5855639c8a5f9efd698c02c8da888bcf1,0
1802,407a004e21e0851691d64833dcc8f30ebae0427c,0
1803,0a1596b2d77b0a249de73a6ff5ded9dbd73774e5,0
1804,6066fb9e0e77e3ec0b16c1bb9db61df73ca5a01a,0
1805,fed46311d6bdf8dd09abb3fcf38ff3857936b9d7,1
1806,36e36d5257b6fb3926c28e978ca116d733f74cab,0
1807,5dc15fe4bec8b7a8c9d6014e94e54605d0e2dd24,0
1808,21df709772308dba020f58582f41352bba6143ad,1
1809,73faba4e33b517811add0c54800489beb9843f37,0
1810,ab2cedebf0d6a8eb63e47f013e9f5aba999d98c5,0
1811,581361d14c38562cd871710fc1c66b51e23e20de,1
1812,e007876864063db9c5b90aa0cc1fc04c5cb2aeea,0
1813,582a6a6aede222f80f53abf863d14a0e6d564ff3,0
1814,325b5e4ab21b7d782855f9ffe92e763252353f7d,0
1815,adc4e7cbbf2dcea64dfdb2d1bcea288ed1366ee7,0
1816,226b503d685ae9fd24c6ba8005bc0f0321ba7ea8,1
1817,1b9b194b91ab720d2f1e4e2c1067680f98a4a434,1
1818,d9f516c4c8aa55eac629ee8be272d578906bbc69,1
1819,6a85a409b17933f44a81f8aedb8dea006c1bc4c0,1
1820,188f9d7429206be30a8d32701d6f6ee169fe0015,1
1821,26fb9b54e4329281d92474e6fe43f121f91728e8,1
1822,134114733cce5c0868e620481d3d1839587062a7,0
1823,d58808bce98933146249f9599736d69e3c9f1157,0
1824,7d25e69d05c046bf6b21b4e6defb7c7acb28600c,0
1825,b17e31c13ddc590036b5b31a6173714e31d17e64,0
1826,11a35bd0127adb6bd33d842aa4ad96a166e396a2,1
1827,0f8a6b3e4e2d60f64bd1b262e530e2cf91cdc20f,0
1828,574a0a98da5fb0bba889534f14c38fa813643c17,0
1829,b6077fbb2ce2b022b459cfefb4e1aa5801276f14,0
1830,7e1c12206083cd9434c888e1992cc556f5fb0309,0
1831,2b97659fd47f56037c172c08aee240fd786d43e5,0
1832,d20fe1d6b3377bd6adc73ef2ba2b5c860989759e,0
1833,6ac7de6d5386bbd7421c08fd9e158514cbbe015f,0
1834,9320e5311a28302da5bafbc316e615b44d1eaf14,0
1835,7248fa5c36c5e9aab551bed9d0c70dbf5bef1587,1
1836,a5d3ec77f597727e291c482faa9e44d1fb89305b,1
1837,5f6fffc52dfff84b152cd0e9cda2626d986ed35a,1
1838,bf797bbbb01991ebe0828e08a3a09e56c9dbcb20,1
1839,424cfbc8cc599caaa3a48031fe1d503f4b08c607,0
1840,ee89987fdce3b6d64caef0e4443a9173450ed31e,0
1841,b21469249821478cfb59edc3c0f3382f02ef254e,1
1842,61a8933e78d0842d3d1738823c02a9207c45e716,0
1843,04586dbbf45b45028f702737a317161287ee12fb,0
1844,67f5637850952087252a02843a604f12daee2614,1
1845,ac94a0f2f52f9124d32ef785dd110536483f2dda,1
1846,06e4f3c94b0b1aee02f718282ee8eafb87d68cce,1
1847,6a7e87060874dc07fc5d28bc248ff12fa3d31ef6,1
1848,0687893c32d63000825b5ed69993a245756af3ca,0
1849,7c23878bba23ad02c65ed88474395c493890782e,0
1850,d71120f31f3163af4965fa12ab13e86949ef6dc2,0
1851,1a946a1a57d09e3e133233e51885eed36cf10bfa,1
1852,628dec50beb8d32546f438d5f0a533b34972dc79,0
1853,631f8dd64c7c23122fb5c2c0cfb8feae968dfd4d,1
1854,d8182f9f672171a815b7d991ca3b9ef401709a36,0
1855,07fed5143df351bcc5684c6c87c34ba12ee13f43,1
1856,687826e2cc7524aea548cf1a9e396a3a84872c13,0
1857,9562d607a1babe3536b8b116b4cd8b0f0e28ddac,1
1858,ad634c4db46cbe5bdd68e9386b863ce99a98c1b3,1
1859,a9fb09feb2ca4c6cfa3ea34e387f048e09ee5f55,0
1860,72e6757ad469bee6aed54fe8282c5b8558ca20b3,0
1861,5fcd1df8cd0569a09a44280a139b35be36729285,0
1862,84ad77fde2e349e6c362faef35130fe8b90f2410,1
1863,3544d6fd9a02c6fa307ec74c8e3b9074844178e4,0
1864,6a5f70935f0778ec62317cc38d0ea8002491d8b7,1
1865,dcd50bb6dc94683c2288a80785cb38fc6f18fd93,1
1866,c0bc9f9c6bc7069294c697e681d4a9994437cc81,0
1867,80ea94cf609343cdfc57c0d0f558b9dd731e60ab,0
1868,5fdb80755c11bb497b75604f3c20f073305ef260,0
1869,b32118ab320349bd2aa24872d7bc71ce17469969,0
1870,bd04a76b39430551a6ea19d09519868ed10fb70d,0
1871,1b965e34215dea52d06b3af70a531a60fe5e9dbd,0
1872,75308ac2c2a1957cf5f2ad9193b067c4d9484364,1
1873,5c6ee8bdc138c531d0241ab31d861d6aa1b979f0,0
1874,e5074908fd2aa0e4d2c2b81627cec1d401f2ebd4,1
1875,55a787aca37cb9435034545f635c224d8c80181c,1
1876,7709e9fdb3160edbab062de39f601433a464dc58,0
1877,31af93fb3e6f4b1bf986c7a1f74509d5108f9ea1,0
1878,8cd6f97fd84cb4091f4092e9767a268ac7331762,1
1879,cb446caa72e70cb8d3f9e52ee3a4e657f301f5e3,1
1880,420dbd0e7b18e653526ceeb39659cbb9fd86eab6,0
1881,e81ac053b84dd3386a1be7dcd1f7eec45534b149,0
1882,f3bf98b98bb1242cef8bd5404fb879f104fd3cf7,0
1883,28e69ce2daffae9d9aa67272d9382a64b43f044f,0
1884,58d26bc0ce3258bbf515f5ca60ee906e1f0525c4,0
1885,ad371c1d8408eed522167bf6f6c4edb327f5ae8a,0
1886,615425c5b1e43fa1c26f73851b608ed088eaf591,1
1887,3f16e2877511913b14c7621507863b6e7216b292,1
1888,aa9c37e975a81201d3161e03822d2681895034fe,0
1889,acdfb8490715b416a325ca20a497f1b62b9e70d8,0
1890,01bb3f5fae7761caad11309098f19d619d33b61b,0
1891,aab63bf18c58f0481f628ccbcf28230044f9b868,1
1892,b77f2dca4ff6d8a67d32e3fe634164ac35c185ae,0
1893,7e9f252a2560912711ce930d9b2718ebc9f1390b,1
1894,6c6e0a21122f0aa94b2eb1c6f6106b5e684aa9f2,0
1895,bc11756ba83b962b99b78e88728b7706fae2c5ab,0
1896,6f1bdf161f8b3723b83e78e991141961e8ff2266,0
1897,8f77e7b41fc27792e16e00536b0296e3747c7a5b,0
1898,a215847b72edfac9c13da1c45353a6123af214c3,0
1899,d8daad39a8073318d1c63c2fb387d2e391fae763,0
1900,3a29fe7df024a45d6fb5469a4f5ddbec34cf1d60,0
1901,09caedcc3fa23582c7d5a8481d4a3a6d6d9311a8,1
1902,abe7ea2c790e6a0c19baba18e178a2323335e656,0
1903,74a727b2d386a8fbcc9f6340ddb1bfff805d79a5,1
1904,85cc3c074aff32b88e878063d82835805b71df0d,0
1905,a893d99deca6173b0a2fff84f3776505447987d7,0
1906,55e3fbaa10a3caa031663c17690146b5b26f26b4,0
1907,60b8b9a1d8861cd3a4558dc1d82672bdc42c2b61,1
1908,d019d33122d675887531cf59064fa5ebbca17a0c,1
1909,227943b965a42f20e300d4be486d1cad3d0d369d,0
1910,42f60734c1fc8c8d82e3f6f0cb4a43494b3d9538,0
1911,debddf93202db2a262ff413379ec8ca0a6658984,1
1912,95d8683bde23e33499f9041e853cdec92b0fb6c0,1
1913,3651f3f014e9fc465a369aefa3d6b20c88fb7d47,1
1914,4e72db83989df5b0ca6e58297488744cdba43c61,0
1915,e50d279bb81412dd2e1646af3c8336f9a17d276c,0
1916,b8fd7c1c11c6530aa145ccfbf9aab4beecd475aa,1
1917,5f1aabad0d55a1c4b00e24770534295fdb9cffc4,0
1918,797e34123b09033d74e0ed6e069d84baaacef6cf,0
1919,222a97d3f0912edd573979cd2df9af1bbd128bda,0
1920,f3f93b77dea8aa2c65aac0c4bd0aa371852c4d87,1
1921,ff18352a122ab133fbdf77720e08c4508b86228b,0
1922,fa6ac127d1fbdd37dc7aa991b440ba3b2e03df8d,1
1923,d066dae54cf3c267e539839170d2f15ae12e58c4,0
1924,ead43720296098ff5b929af6caac73abc66080a7,1
1925,f6d6070345bc591066715f2c2dc20faffee0fb36,1
1926,5fac0a8217c600966b412caad78d593eceb89551,1
1927,432565f36949a5b51033d2c92c2c8368fff2dffd,0
1928,ae070b7db296479935d5b29fe1891be68b6e20a2,0
1929,48ae8537735fdb23d36db2d350c0f6532473831c,1
1930,8f66e656acf0c5e01f7dfb5665391709b9b51a5b,1
1931,f878eb6a3fedc4c5c6973a0cdc1ecfb430f07f20,1
1932,b587f84652a7568c9a6ad234abc59966a970c5b9,1
1933,76a407294da9f31d936a6ddedfd4377a240a1931,0
1934,dbaf26583894b5badcb262a22fcf3a2aa8fa8dfb,1
1935,077a063724be3f5875c9de65b68db4aef41feed0,1
1936,191cc3322091de254311a5e84c78f2d061070199,0
1937,22ba0186b1549956d1ec06dbde676e0bc8710fa0,0
1938,593a0d027c6a8111edbb71435d319c2eea28463f,0
1939,192b7ffe96dbaab5741337b163ced53d2124b28c,0
1940,42b7943395d1603659406159e396ffae572ed3d3,1
1941,61294fe50bd7c09bb5838bd44bdcb9ad9e65bc8d,0
1942,605cb74c2f6fd956afca4a868a85c2af1cc8019e,1
1943,caa0652f82308ff2ffc1319b06c9ebe2d0843b19,0
1944,0641b18e92132f6440a526080d018dd940576a6b,0
1945,35eabc986be911d4fbdefb17d2cdd5da79ba8c2c,0
1946,7ba1fd7bfff8573f51e22b00f6822871206a4ed7,0
1947,29c826070798e69799ddab60daebe6f1c11c1998,0
1948,761bab98915eeba943482d76a4ed004594c5eb12,1
1949,0538e259f88860c19dabb5981cd933f3ab39e84e,1
1950,3c5dc4cea296ba7d79219dc476d84dc13fd56695,0
1951,55cd097a16501bd17df5b4fec5492de9da8c1e99,1
1952,1030b6398f1a6ef7cb110e6ab687a4905ae7678a,1
1953,f014b55b8e9fe78a49d82c54171d24e1a9f6ef06,0
1954,72492143662c211b178d5c2aa83a4f558a8a7364,1
1955,1689aa1a89e9bbbad5c8bc2a9e30ec19ab365b25,1
1956,15fdd457ffceb3c72e57df010d4bde833fbc73a8,0
1957,c318bbb47fc7a90f55f43eacbda31d2b47599ef8,0
1958,323b2ac9e332c519ef3cb99764ece2a73c78e737,0
1959,9765104ce70ce72f75a1e3dad8d0a4b272a44e6a,1
1960,5105d435d11fa8e29772cae6553a8063aa7a11be,0
1961,0a6d8d83e9a57cc0bf31a2749af2582a21b56cab,1
1962,8e8ffe46b806e3989f1ef8c8f70493055864ee41,0
1963,a7152daf305a6cde29834dbffa27e2852554b8fd,0
1964,892e3dd3a93e3af2cc29347bfa3a754f97c367f9,1
1965,ea3ea97af1cecdae65be80785d7778508004e4fb,1
1966,e3edff30d87252d63abad1fa9123bbccec8db0e5,1
1967,f9a1a673bc6d0db528372b2cb1943ce2b112a5e0,0
1968,79dcb106b5049b63ed753007cba0dd2188aca653,1
1969,bdfc9f6594e2c9d831db88a49a38e89475c110de,0
1970,39c15e178918770efea44d19041c02c57001067a,0
1971,0611b9bdf2b32590000835a3bbf89a0a31d81dea,0
1972,2fa6e53ebd8c478542778e1f1f0660b0898aa974,0
1973,278aa33919bb541a54d5453528643fb00768a7a0,1
1974,9570aaae9fc79ee5bcf912f2c5378c3f6697fffb,0
1975,69195d239c90fa60913874d20ecf03fec132a51d,1
1976,e0d9589d1451b82819b1a2c0430619e1b1f9d4b5,0
1977,005065fc263e4f4b966e2f98ffa8a585e4a5ad43,1
1978,28df841a2b9a68da74dfca6e81fb6c2ca1d10200,1
1979,f8e0712b5b1bc0c426495c7dacf61b68995dd809,0
1980,a0cdcb674b025bfd28fefdcd5620bd587303bc67,0
1981,4eadec28f1862ad03835eb840cfdcedcdaf46afb,1
1982,cc298bf285c856c512af75d0b89a9280a646ae74,0
1983,eb53857e2169d6f11e0e6c6532e8c8668bdfdc50,1
1984,f9282d27b7595c6402f48f051931b6c920932f84,0
1985,343dce694b566627879c813f99ce183c452b77e9,0
1986,bc33fa9a93e156dfc759d1aa81c9cc12454d8565,0
1987,2a571284b5fe717a1a6589d15c9c2717433e370e,1
1988,4dad60282790b227a8eba2361dfb5415fc0d274b,1
1989,5b44e8d7bcbd44da55feef48548207a4d310114d,0
1990,8612581a445d305c967238b2bc322b5c189727d2,0
1991,fcfd09fb25f7df629f315ef82b188c71c412af60,1
1992,bac25b31f7e162d981aafcce198645118ecd1d8e,1
1993,9f38040ad96c04d0dc04a7d7b9e5c8948c1fd70d,1
1994,60233f2cc7fbc2d67037fd9e2694379ede35d3b2,1
1995,54e98bd90385c5362071a0645e6adc950d416c0c,0
1996,d806b58229a821c2aaa209e3ff74ff854979916b,0
1997,9f9c6c56c6bec1cb7138b0cd70c47efc6a82b161,1
1998,f8573c292e7e377c5ad68e5bdd5ed5cc0c5c9275,0
1999,ff4a9ed1556caf1b8655d7f983848f9f9e816caa,0
2000,754409919a05d1d671720b947e8608bcacc0a847,1
2001,45b18d2776c479cd1f607bd218928f612840d2be,0
2002,f3df674736941006112677d8e35e40443af1329e,0
2003,838c7a1375505d5192a16cce69adccf88293ab49,0
2004,8212fce45dcf51aa97236c5df76f4d1b75a00268,1
2005,cf9e41471a4050939338a6c668c991460a8ef48a,0
2006,7a22ec61cfe00682d836f03f303364bc95dfdc46,0
2007,062ccf26596574100f275934299ac930e3b006ed,1
2008,1542f07a08e356c1f16b7d9873f84ac17d13499b,0
2009,601be17a688bf7a7d9b3ac0fa59e64e4b0cc9f82,1
2010,87720ab0ea5142ed7b31e4f7c1f44afba7864bbc,0
2011,f033c2eb206832f62ece5e14561a1b50acc00cc8,0
2012,e9697736f2a16d0a02924ff2e9e735548f94e943,0
2013,ba7bbf99b0ab973e9d46d4cd42132c2beaf284c2,0
2014,5e322ece9f6a93528152915c2355359d5e660cca,0
2015,977cab8f18786ba57ed3bbbe517f4e8a08ec047e,1
2016,266a841f3eb4c9f6c935e2f0beba22c9c262c595,1
2017,1648b473f06419442d744fb7bc4835b4f84a9c11,0
2018,ee75e1b19f129ebb027ed2d63e6a99749e27448c,0
2019,dc0d0fd8d5093302638d47561e02c7fb2c311cfa,0
2020,bffd14397c8ff4f879c2e6cd5ef830f480efc7c6,0
2021,1ea8003f2c517c179d06677d23cd592838582ab9,1
2022,eda04118c9e1c29f4250aa8b398adbf632d249ce,1
2023,9137a5d3cf496ad3e99f963f33c5fe054cb9b435,0
2024,cc87a3873b079fb5f25da8580f052998d1f99e38,1
2025,a7e6bf7b975e6b55ca8d9b3b865a634fa3af34cf,1
2026,bedde391c9ef1558ace6de601234b46c2dabbdd3,1
2027,02afe6a570d926d104b27c4a15ab3af26a685dea,1
2028,656687af45a068d27ca6dbef1bc089f64e7ed3cc,0
2029,29298443f58df6bf5ce22f7e991effddff5754ba,0
2030,e5243e164f9ad3bbe5242f0fdd8b295ff878a67d,1
2031,2f565365f2674b6f4e210310d96aa0f7b91e843b,0
2032,8eaffaba2bdb82623bda3e139735f0a28044afc3,0
2033,de301680b0e559b398e8bed7800a3eaa11374d11,0
2034,9da2c520e3dfa9b662c30bae64b9db2990bec70e,1
2035,098827d43e2b7f7b0e117349ec1f69c58a3c9eec,1
2036,dd4442ab52527d1af4890296c3051f5a61f392aa,0
2037,a44d78f3d070e79eb8860b34b72acaa0b87a17b1,1
2038,eb39aafcd23379455da4873748c166101faa6f32,1
2039,04531c468f21fdcca4f2edc1c9af870c3abb5161,1
2040,1db5896058f2baae51b81234c123393649871b91,0
2041,79e56851066ed5752862fbfef231e080cd103ecd,0
2042,2de38de03fcb7cda102198450c75a1bf5699042d,1
2043,2fbdf2cb9705e6215947f8b01a2594e0bcb95ba5,0
2044,583aea4fab798146fa2a4e80753a1f9e687030af,0
2045,24969660b64db26e1123686520c7a03d2a8766b1,1
2046,67a41bc5bf18fac576239ecde3038e9fc45ce562,0
2047,5c12e3af10b103ae06ef889d89a23277cb580410,0
2048,2c1b2cd2b060fac765ec09e53f7fe50d71b441e2,1
2049,6f2f2c49824ae02fe7d23bb56bc01af47477ef89,1
2050,d3077cfb50cb99a5261051f4d7557d9f5a830394,0
2051,02a78436c50ab77aef2776ea4a92f313d97c5682,1
2052,6796c8f0d241088381e6078545e4469ac14d9289,0
2053,bd6308685e46ac877940eefa361e39913f97ccf7,0
2054,449275b9ab37371753fe63bba30870504c56560b,1
2055,e2ed5994bfcc7ae89a78344bc820df5c8c11fc03,0
2056,f083661bb6310180129427861c0241365c5fbe97,0
2057,b4095026095d3584a69e911fb7656388b1f568f7,0
2058,0f43edc5288c6f535f68151221620360fbcea62d,0
2059,f2287b0a5ab8fb92a843a11db7968edf851bd7fc,0
2060,e77f2a8513d672c89effe94ace0ab5abc2ad051a,1
2061,07d545c42ac3fff4803bf712e0afd1e559badd0d,1
2062,d914c4f28dd8d261866b18f444837bb3f4845d4b,1
2063,73af42a22e492738de07554a23f53b31363d87e2,0
2064,0b730609cc79281227d5d8291bd4768cfb207d38,0
2065,e06d256445daec0c663f997c232374f28e8752f4,0
2066,129677da62e7b6ec964a10673e63c368adb86d35,0
2067,c4352d492825135cb08106e4e48876b5c36b4978,1
2068,1d3def8bc5c70945bc278536a7c699a842bee609,1
2069,273a426e5af455ef082928cef58c2c0299e7a812,0
2070,f8ba380e0528651cc56602a0bd77fc744db444d7,1
2071,6ec96be01d21eae0b29d16a2eff011a9b462b958,1
2072,14eb2150e6e6f0fe90f82bae4507907f292e28bd,0
2073,d888f9b9cad620138a9bc8a537ad2b73a2cbd477,0
2074,6d02450d08e5096be90d55d3c1d43b3b1de59506,1
2075,0fb6e8e733f2f1ca1e6dd374634d399d3c7b062e,1
2076,ffc872f957c0075f93cc898653ee291002b3119e,0
2077,1725f9d62ea07d08878422c00f17447d453807c5,0
2078,fcb49b405133d3bd8d14ff410304dea231193c5a,1
2079,52ede0ca3690880bd1fd9ead7f1ee1410612352c,0
2080,748e56a347bad6d628ac268ab0432c4acb296645,0
2081,9ebcfaa1ab8bf8a4ff62d4f6a1fea138d332871b,0
2082,e7502a1b2bc4e12ce10d09291661f8e187c0b1bd,1
2083,722e7306811aef11883074389c47409e54fe5c03,0
2084,ae35af7b8f5a66b2dae66c8966e8699adc0c59eb,0
2085,8e88639225c9767942bdbab295da55ce182eaa20,0
2086,391dab0685483bbd3b4c298571451084d939d125,0
2087,e528c2e510c83cacfcf439285eb37fa0ed73dcc2,0
2088,b43a0d49f20217b8e61ba5fcaaab31d580539048,0
2089,51df76ec00124e09b79431d35daf89d86db4fa2a,1
2090,02c1cccb92bdb1f0c06260d837ffdff80f350468,1
2091,bfe885cdf4f70e7c32a6175c04c21c33e0317f40,0
2092,6d5d07821e29ca02335f3f4464a17944559b97e5,0
2093,7f1688bef6e1c002884cdd405b62d5788c8a483d,0
2094,9386c734bdd91350ad82ef390de6eb5aa978cfec,1
2095,a30d8277d85b3d3bd6e24ef035d9deeaf3c1e414,1
2096,736ec804cd1504ce3fa259881c2814143763ba97,1
2097,5cd671da8cd92d61d3c47c618a4dc09ce10a6df0,1
2098,236c1eb4ee15fb04a1c44d51dac6ca48f4d8c640,1
2099,24096d63d261eff1940cd182843f22dbd8ac165a,1
